#{"t_start": 1645362909.8629582, "env_id": null}
r,l,t 
0.003157,14,14830.68299
0.004663,14,14831.23599
0.003061,14,14831.77599
0.002345,14,14832.30699
0.005637,14,14832.85599
0.007097,14,14833.383158
0.003761,14,14833.934159
0.004278,14,14834.461316
0.002934,14,14835.001316
0.003623,14,14835.525316
0.002815,14,14836.07535
0.003142,14,14836.613349
0.006709,14,14837.157505
0.003547,14,14837.683505
0.003436,14,14838.221502
0.003634,14,14838.745534
0.002785,14,14839.267533
0.005419,14,14839.776533
0.003325,14,14840.303665
0.009154,14,14840.84265
0.004357,14,14841.39965
0.002515,14,14841.94365
0.004001,14,14842.486649
0.00503,14,14843.017424
0.004128,14,14843.569434
0.00305,14,14844.105458
0.002733,14,14844.640465
0.002723,14,14845.192464
0.002821,14,14845.721263
0.003952,14,14846.252266
0.002409,14,14846.802431
0.003529,14,14847.348426
0.003248,14,14847.890429
0.002857,14,14848.423171
0.004146,14,14848.97417
0.004697,14,14849.519171
0.001812,14,14850.04817
0.005245,14,14850.590171
0.003139,14,14851.105171
0.002568,14,14851.640171
0.002883,14,14852.146689
0.004222,14,14852.660689
0.00333,14,14853.193693
0.004699,14,14853.736721
0.005146,14,14854.25372
0.00241,14,14854.8003
0.004432,14,14855.3243
0.004278,14,14855.8633
0.005527,14,14856.403339
0.003922,14,14856.93834
0.002671,14,14857.478339
0.005384,14,14858.021909
0.004833,14,14858.551906
0.003219,14,14859.08502
0.004493,14,14859.606019
0.003684,14,14860.152021
0.002581,14,14860.662135
0.005512,14,14861.193135
0.005621,14,14861.710906
0.004945,14,14862.250904
0.003035,14,14862.763906
0.00417,14,14863.302446
0.002689,14,14863.84345
0.002799,14,14864.383598
0.003017,14,14864.905601
0.004913,14,14865.447601
0.004438,14,14865.988753
0.004718,14,14866.519751
0.003896,14,14867.046747
0.006075,14,14867.586721
0.004073,14,14868.142721
0.004997,14,14868.694878
0.005697,14,14869.244878
0.005944,14,14869.818411
0.004963,14,14870.331411
0.006308,14,14870.855412
0.005157,14,14871.388411
0.002877,14,14871.929411
0.005916,14,14872.460415
0.003726,14,14873.007448
0.003221,14,14873.544448
0.003463,14,14874.100053
0.002859,14,14874.654053
0.003859,14,14875.191053
0.004593,14,14875.73808
0.005825,14,14876.29208
0.006799,14,14876.791112
0.004045,14,14877.314179
0.003797,14,14877.853177
0.004422,14,14878.369947
0.003021,14,14878.884949
0.010812,14,14879.429991
0.003342,14,14879.981993
0.003395,14,14880.511991
0.003004,14,14881.056146
0.003108,14,14881.59715
0.004219,14,14882.119728
0.003237,14,14882.653726
0.004194,14,14883.168731
0.004432,14,14883.70287
0.004277,14,14884.237873
0.007895,14,14884.777295
0.007112,14,14885.315959
0.002667,14,14885.863958
0.005519,14,14886.398121
0.006625,14,14886.949087
0.004074,14,14887.472087
0.003108,14,14888.015087
0.003567,14,14888.545088
0.002174,14,14889.080088
0.006197,14,14889.605088
0.006331,14,14890.13809
0.002722,14,14890.678087
0.003715,14,14891.212087
0.0053,14,14891.741205
0.002341,14,14892.281206
0.003606,14,14892.816206
0.00428,14,14893.347241
0.004692,14,14893.863241
0.002812,14,14894.404748
0.004138,14,14894.914325
0.006761,14,14895.462325
0.003517,14,14895.996325
0.002681,14,14896.522325
0.010391,14,14897.053355
0.003841,14,14897.574483
0.003108,14,14898.093478
0.003846,14,14898.611472
0.006251,14,14899.133481
0.005627,14,14899.671473
0.004453,14,14900.214481
0.00274,14,14900.758479
0.005092,14,14901.295631
0.006848,14,14901.813628
0.004065,14,14902.353633
0.002693,14,14902.883749
0.004794,14,14903.406861
0.004788,14,14903.93298
0.004752,14,14904.434973
0.003836,14,14904.963979
0.005412,14,14905.492124
0.002719,14,14906.014121
0.006122,14,14906.541094
0.004349,14,14907.080094
0.004152,14,14907.615094
0.003794,14,14908.134248
0.004048,14,14908.651247
0.006513,14,14909.187247
0.005068,14,14909.723113
0.003436,14,14910.265113
0.006789,14,14910.79723
0.004131,14,14911.339234
0.00383,14,14911.875234
0.004686,14,14912.414396
0.003478,14,14912.949396
0.002436,14,14913.488395
0.006024,14,14914.016397
0.007094,14,14914.551397
0.003039,14,14915.088465
0.002301,14,14915.616465
0.003975,14,14916.151612
0.002692,14,14916.684613
0.003692,14,14917.206612
0.003085,14,14917.716405
0.003945,14,14918.244404
0.004747,14,14918.765399
0.007892,14,14919.298265
0.003928,14,14919.818266
0.004893,14,14920.347419
0.005592,14,14920.89542
0.005686,14,14921.44242
0.002711,14,14921.975577
0.004326,14,14922.499578
0.004058,14,14923.032647
0.004653,14,14923.553648
0.002391,14,14924.083647
0.004559,14,14924.622942
0.003256,14,14925.15194
0.00271,14,14925.693088
0.003607,14,14926.223057
0.00393,14,14926.775057
0.002268,14,14927.32857
0.003579,14,14927.887571
0.003595,14,14928.430079
0.004761,14,14928.971079
0.003802,14,14929.512079
0.004667,14,14930.046102
0.00533,14,14930.602107
0.003346,14,14931.139165
0.005556,14,14931.666165
0.002038,14,14932.199165
0.00338,14,14932.727745
0.003104,14,14933.283745
0.002749,14,14933.819745
0.003154,14,14934.381772
0.006444,14,14934.923772
0.006947,14,14935.474318
0.003449,14,14936.032354
0.003975,14,14936.571116
0.006497,14,14937.112262
0.004057,14,14937.664226
0.003786,14,14938.194444
0.003172,14,14938.724439
0.004039,14,14939.224405
0.00467,14,14939.74744
0.002914,14,14940.293437
0.005043,14,14940.840998
0.005517,14,14941.386999
0.004123,14,14941.935997
0.0023,14,14942.481777
0.005047,14,14943.015773
0.00406,14,14943.532925
0.004501,14,14944.06293
0.005423,14,14944.604947
0.005298,14,14945.130947
0.00287,14,14945.670979
0.002305,14,14946.224384
0.004451,14,14946.767382
0.003865,14,14947.301373
0.003115,14,14947.824513
0.004278,14,14948.357514
0.00278,14,14948.90363
0.004919,14,14949.428622
0.003105,14,14949.945623
0.005304,14,14950.495761
0.005348,14,14951.031759
0.003715,14,14951.573762
0.003393,14,14952.113919
0.004202,14,14952.644918
0.003512,14,14953.189046
0.002515,14,14953.704045
0.005166,14,14954.235048
0.005335,14,14954.766164
0.004713,14,14955.306132
0.002737,14,14955.854173
0.005333,14,14956.400173
0.002794,14,14956.929173
0.003391,14,14957.46029
0.00459,14,14957.989289
0.002823,14,14958.517445
0.004113,14,14959.031445
0.004553,14,14959.571445
0.002709,14,14960.098058
0.002597,14,14960.632058
0.004008,14,14961.160565
0.003967,14,14961.694565
0.005938,14,14962.229565
0.003364,14,14962.752565
0.009669,14,14963.279565
0.003167,14,14963.813564
0.003038,14,14964.359565
0.005055,14,14964.895602
0.003593,14,14965.438686
0.004829,14,14965.969689
0.005767,14,14966.488266
0.003362,14,14967.028432
0.004441,14,14967.550428
0.003521,14,14968.067048
0.005722,14,14968.603046
0.003249,14,14969.127014
0.003145,14,14969.66527
0.003977,14,14970.21027
0.003067,14,14970.743041
0.003684,14,14971.26704
0.003702,14,14971.792042
0.004258,14,14972.333905
0.004394,14,14972.865897
0.003995,14,14973.404904
0.002771,14,14973.939904
0.004522,14,14974.458872
0.005451,14,14974.997411
0.003878,14,14975.532411
0.002755,14,14976.072439
0.004634,14,14976.600439
0.003263,14,14977.141439
0.003567,14,14977.667551
0.002314,14,14978.185551
0.004299,14,14978.718579
0.002321,14,14979.239644
0.003492,14,14979.784644
0.002785,14,14980.312644
0.003281,14,14980.842644
0.004494,14,14981.362644
0.002903,14,14981.883157
0.007499,14,14982.412157
0.002481,14,14982.940683
0.0064,14,14983.485683
0.005733,14,14984.010683
0.004318,14,14984.547741
0.003237,14,14985.074745
0.002457,14,14985.612754
0.002944,14,14986.137895
0.003671,14,14986.666894
0.004478,14,14987.201043
0.002647,14,14987.726048
0.005866,14,14988.247044
0.005627,14,14988.784155
0.004513,14,14989.32216
0.002727,14,14989.859946
0.007243,14,14990.382943
0.006427,14,14990.923944
0.004125,14,14991.456179
0.00409,14,14991.998174
0.003586,14,14992.527681
0.004006,14,14993.068684
0.004626,14,14993.609797
0.002861,14,14994.152814
0.008347,14,14994.694837
0.002147,14,14995.232415
0.005048,14,14995.762416
0.005797,14,14996.286416
0.003015,14,14996.827993
0.005534,14,14997.380993
0.00486,14,14997.934027
0.003788,14,14998.468027
0.004664,14,14999.007023
0.005204,14,14999.548023
0.006312,14,15000.096024
0.002514,14,15000.649058
0.005457,14,15001.206023
0.003626,14,15001.764024
0.00488,14,15002.316024
0.00281,14,15002.847024
0.003675,14,15003.360023
0.005383,14,15003.878084
0.003954,14,15004.430086
0.004307,14,15004.980087
0.005032,14,15005.512087
0.005193,14,15006.041085
0.003621,14,15006.57812
0.004128,14,15007.126126
0.003412,14,15007.679259
0.005707,14,15008.205254
0.004188,14,15008.731253
0.004622,14,15009.264411
0.004024,14,15009.808412
0.00328,14,15010.351525
0.006268,14,15010.896528
0.0071,14,15011.416525
0.002342,14,15011.94916
0.004828,14,15012.497161
0.003512,14,15013.035155
0.005595,14,15013.586127
0.004189,14,15014.121126
0.004052,14,15014.676122
0.003365,14,15015.196122
0.006735,14,15015.709153
0.004048,14,15016.237154
0.004344,14,15016.769154
0.002643,14,15017.290189
0.003057,14,15017.841189
0.004225,14,15018.379231
0.004075,14,15018.915231
0.003351,14,15019.456231
0.005068,14,15019.986807
0.00412,14,15020.519808
0.00559,14,15021.063808
0.003379,14,15021.608807
0.005585,14,15022.161945
0.004402,14,15022.697981
0.003619,14,15023.234012
0.005755,14,15023.776022
0.002743,14,15024.308173
0.003938,14,15024.82317
0.003039,14,15025.34832
0.004787,14,15025.887316
0.004595,14,15026.408323
0.002454,14,15026.939106
0.004572,14,15027.470125
0.004817,14,15027.996217
0.004183,14,15028.528219
0.005897,14,15029.046221
0.00286,14,15029.586374
0.004051,14,15030.122375
0.003617,14,15030.622237
0.003535,14,15031.160381
0.003774,14,15031.703388
0.003643,14,15032.234505
0.006754,14,15032.769476
0.006561,14,15033.298476
0.002993,14,15033.831502
0.00426,14,15034.328502
0.002795,14,15034.856539
0.002522,14,15035.37358
0.0024,14,15035.89158
0.001927,14,15036.431154
0.005387,14,15036.964154
0.003728,14,15037.504216
0.003881,14,15038.039216
0.002204,14,15038.583215
0.004488,14,15039.119216
0.003372,14,15039.675216
0.005259,14,15040.222724
0.005639,14,15040.744725
0.008922,14,15041.287724
0.004818,14,15041.831228
0.004604,14,15042.371228
0.003997,14,15042.89526
0.003992,14,15043.426415
0.007133,14,15043.976413
0.006616,14,15044.515537
0.003775,14,15045.051702
0.004036,14,15045.600703
0.006036,14,15046.136869
0.004762,14,15046.661871
0.001825,14,15047.208372
0.005209,14,15047.734375
0.004646,14,15048.274346
0.007788,14,15048.843428
0.00347,14,15049.409463
0.00489,14,15049.9865
0.003859,14,15050.5405
0.009426,14,15051.107566
0.002556,14,15051.640595
0.003317,14,15052.21337
0.002132,14,15052.789369
0.005334,14,15053.361369
0.005566,14,15053.925403
0.003986,14,15054.471403
0.005844,14,15054.990403
0.004295,14,15055.531403
0.007746,14,15056.088403
0.002855,14,15056.611918
0.003201,14,15057.149922
0.004466,14,15057.698921
0.005539,14,15058.241953
0.003058,14,15058.770953
0.003351,14,15059.315994
0.005453,14,15059.857994
0.003917,14,15060.398021
0.003911,14,15060.913052
0.003541,14,15061.432052
0.006547,14,15061.976083
0.004946,14,15062.504198
0.005328,14,15063.045175
0.002324,14,15063.586198
0.009169,14,15064.125198
0.006219,14,15064.667198
0.002349,14,15065.196462
0.00262,14,15065.728462
0.003313,14,15066.257503
0.003253,14,15066.783503
0.003651,14,15067.326503
0.007576,14,15067.864615
0.004368,14,15068.405615
0.004897,14,15068.949397
0.003422,14,15069.480405
0.006331,14,15070.019137
0.006729,14,15070.554135
0.004745,14,15071.082138
0.002831,14,15071.620223
0.003079,14,15072.163223
0.004374,14,15072.693223
0.004335,14,15073.222223
0.00529,14,15073.757223
0.00383,14,15074.286733
0.004723,14,15074.826733
0.005861,14,15075.360733
0.003471,14,15075.888238
0.00315,14,15076.431238
0.003713,14,15076.958241
0.006931,14,15077.498268
0.002506,14,15078.029268
0.002413,14,15078.568307
0.004356,14,15079.090306
0.0065,14,15079.631307
0.00443,14,15080.162364
0.002933,14,15080.701364
0.004022,14,15081.220363
0.004639,14,15081.755392
0.00382,14,15082.293394
0.002672,14,15082.82793
0.002369,14,15083.341933
0.005715,14,15083.847048
0.004507,14,15084.37605
0.003736,14,15084.919051
0.002946,14,15085.437216
0.003639,14,15085.979218
0.002759,14,15086.514217
0.003641,14,15087.053053
0.006461,14,15087.560076
0.003721,14,15088.072076
0.005049,14,15088.614076
0.00378,14,15089.176076
0.003057,14,15089.706871
0.003059,14,15090.25787
0.002919,14,15090.807528
0.004863,14,15091.32156
0.009053,14,15091.855564
0.004132,14,15092.38867
0.002562,14,15092.907678
0.003994,14,15093.438267
0.003491,14,15093.966268
0.004778,14,15094.493261
0.006138,14,15095.018293
0.004064,14,15095.542444
0.003018,14,15096.078106
0.00292,14,15096.622221
0.005503,14,15097.148215
0.003148,14,15097.689876
0.002855,14,15098.228874
0.005161,14,15098.758876
0.003027,14,15099.304992
0.004363,14,15099.831964
0.003233,14,15100.354147
0.002574,14,15100.879119
0.003092,14,15101.41312
0.003984,14,15101.943147
0.005208,14,15102.458147
0.006318,14,15102.993194
0.004123,14,15103.533194
0.003322,14,15104.060194
0.004057,14,15104.580757
0.004883,14,15105.102757
0.002756,14,15105.647284
0.003534,14,15106.192284
0.005727,14,15106.721284
0.003947,14,15107.253798
0.003902,14,15107.777797
0.005283,14,15108.321797
0.003273,14,15108.8493
0.004068,14,15109.3603
0.0034,14,15109.904301
0.005359,14,15110.4413
0.005167,14,15110.976335
0.004012,14,15111.511494
0.004774,14,15112.038497
0.003158,14,15112.583086
0.003082,14,15113.117088
0.003711,14,15113.65009
0.004597,14,15114.189255
0.003548,14,15114.706252
0.004632,14,15115.250309
0.002721,14,15115.787308
0.002771,14,15116.326307
0.003242,14,15116.872293
0.004653,14,15117.399327
0.004375,14,15117.930984
0.003631,14,15118.462018
0.004017,14,15119.008018
0.003907,14,15119.545184
0.005235,14,15120.062168
0.003924,14,15120.606169
0.004142,14,15121.150176
0.003719,14,15121.686175
0.003295,14,15122.214957
0.005079,14,15122.760957
0.002703,14,15123.304957
0.002741,14,15123.849977
0.004268,14,15124.377977
0.007179,14,15124.911077
0.002264,14,15125.441074
0.004022,14,15125.980074
0.002546,14,15126.520577
0.00572,14,15127.057577
0.010183,14,15127.596577
0.005184,14,15128.117577
0.002237,14,15128.648577
0.004341,14,15129.164577
0.005605,14,15129.706577
0.004506,14,15130.233612
0.004729,14,15130.77461
0.007442,14,15131.315606
0.006111,14,15131.848558
0.003895,14,15132.379561
0.003244,14,15132.922714
0.00457,14,15133.458715
0.004003,14,15133.981713
0.005498,14,15134.520859
0.003556,14,15135.063074
0.004358,14,15135.59308
0.003008,14,15136.119858
0.002282,14,15136.653854
0.003368,14,15137.172999
0.005579,14,15137.702001
0.007217,14,15138.243998
0.003065,14,15138.79115
0.005235,14,15139.325152
0.00376,14,15139.857286
0.003405,14,15140.393308
0.003635,14,15140.929308
0.005142,14,15141.470335
0.003118,14,15141.988335
0.003691,14,15142.517391
0.003352,14,15143.045391
0.003671,14,15143.58039
0.003568,14,15144.118418
0.005436,14,15144.645414
0.002636,14,15145.171414
0.005481,14,15145.704414
0.004293,14,15146.245415
0.004881,14,15146.789415
0.005403,14,15147.329415
0.002956,14,15147.868415
0.005239,14,15148.410415
0.004679,14,15148.950415
0.004002,14,15149.498973
0.002888,14,15150.026973
0.003586,14,15150.550091
0.00393,14,15151.090251
0.004304,14,15151.627248
0.005051,14,15152.1664
0.002508,14,15152.707397
0.003395,14,15153.237395
0.003802,14,15153.771558
0.005871,14,15154.279557
0.006714,14,15154.813709
0.003806,14,15155.349708
0.004751,14,15155.869704
0.003077,14,15156.396484
0.003685,14,15156.918483
0.00485,14,15157.436592
0.003068,14,15157.975593
0.00252,14,15158.510591
0.00303,14,15159.042716
0.004532,14,15159.582716
0.002967,14,15160.112716
0.003768,14,15160.642742
0.007778,14,15161.170743
0.003137,14,15161.713888
0.004735,14,15162.239889
0.003999,14,15162.768445
0.002753,14,15163.299473
0.003633,14,15163.830469
0.005013,14,15164.36059
0.003472,14,15164.87959
0.002719,14,15165.41159
0.002615,14,15165.94759
0.002464,14,15166.48959
0.003557,14,15167.012098
0.005139,14,15167.542132
0.006202,14,15168.079132
0.0034,14,15168.607649
0.006875,14,15169.130648
0.003791,14,15169.652681
0.005071,14,15170.191798
0.003474,14,15170.733798
0.00444,14,15171.266927
0.004364,14,15171.785927
0.003373,14,15172.326926
0.001963,14,15172.865442
0.004682,14,15173.401448
0.004347,14,15173.933441
0.003177,14,15174.473442
0.003751,14,15175.011584
0.00318,14,15175.547363
0.004762,14,15176.082361
0.004789,14,15176.605515
0.003049,14,15177.143522
0.001773,14,15177.675517
0.007653,14,15178.194635
0.005011,14,15178.718606
0.003814,14,15179.23322
0.005084,14,15179.771221
0.004618,14,15180.295221
0.004642,14,15180.831264
0.005479,14,15181.365264
0.00331,14,15181.904264
0.003564,14,15182.438297
0.003492,14,15182.965297
0.002702,14,15183.500372
0.003964,14,15184.039372
0.003496,14,15184.578372
0.006421,14,15185.119372
0.003268,14,15185.651372
0.003017,14,15186.190526
0.004337,14,15186.708526
0.003203,14,15187.258556
0.007888,14,15187.781675
0.003763,14,15188.314706
0.003448,14,15188.851817
0.003312,14,15189.397933
0.003381,14,15189.916931
0.00308,14,15190.442086
0.004132,14,15190.956688
0.005318,14,15191.493805
0.004548,14,15192.047847
0.003137,14,15192.591887
0.002936,14,15193.129937
0.00459,14,15193.684926
0.004916,14,15194.232095
0.004167,14,15194.778094
0.003534,14,15195.308096
0.003579,14,15195.840214
0.004889,14,15196.367216
0.003785,14,15196.914324
0.006714,14,15197.452173
0.003163,14,15197.986141
0.005809,14,15198.516294
0.002871,14,15199.073294
0.003315,14,15199.588294
0.003907,14,15200.130321
0.003126,14,15200.66832
0.003872,14,15201.1959
0.003272,14,15201.733476
0.003484,14,15202.254476
0.007365,14,15202.804504
0.004297,14,15203.345504
0.003468,14,15203.896116
0.003371,14,15204.538084
0.003766,14,15205.135592
0.00528,14,15205.694593
0.003531,14,15206.246592
0.005871,14,15206.765592
0.003971,14,15207.333593
0.004609,14,15207.877626
0.003539,14,15208.444743
0.003477,14,15209.010894
0.002725,14,15209.545968
0.005565,14,15210.076811
0.0028,14,15210.635188
0.004341,14,15211.16379
0.004464,14,15211.713437
0.006556,14,15212.233507
0.008777,14,15212.785554
0.003485,14,15213.325612
0.00449,14,15213.837361
0.004525,14,15214.359122
0.010158,14,15214.900942
0.002497,14,15215.440446
0.003561,14,15215.978116
0.004304,14,15216.481707
0.004734,14,15217.021841
0.00554,14,15217.553247
0.001903,14,15218.05885
0.00263,14,15218.594541
0.003199,14,15219.120595
0.003396,14,15219.648544
0.002711,14,15220.175033
0.002744,14,15220.700736
0.004354,14,15221.234444
0.006696,14,15221.770698
0.004584,14,15222.300191
0.003156,14,15222.82507
0.003898,14,15223.359746
0.003123,14,15223.898612
0.003276,14,15224.432435
0.005999,14,15224.949207
0.003302,14,15225.483923
0.002938,14,15226.018912
0.00363,14,15226.561559
0.006339,14,15227.096618
0.0058,14,15227.620318
0.004853,14,15228.150269
0.003652,14,15228.653855
0.00442,14,15229.175671
0.003756,14,15229.707731
0.003679,14,15230.239547
0.003407,14,15230.771155
0.003696,14,15231.303158
0.003097,14,15231.798044
0.002376,14,15232.332655
0.00471,14,15232.868407
0.005022,14,15233.39277
0.003695,14,15233.924553
0.003512,14,15234.454427
0.002724,14,15234.986397
0.002873,14,15235.518177
0.004983,14,15236.031961
0.005569,14,15236.573506
0.003202,14,15237.082079
0.003816,14,15237.617603
0.003791,14,15238.12536
0.00301,14,15238.664763
0.003039,14,15239.200525
0.007641,14,15239.724639
0.003413,14,15240.250081
0.003459,14,15240.77555
0.003433,14,15241.303286
0.005905,14,15241.838914
0.004529,14,15242.361615
0.003377,14,15242.896578
0.004275,14,15243.423262
0.002607,14,15243.957952
0.004126,14,15244.482703
0.004805,14,15245.015435
0.004918,14,15245.552063
0.00262,14,15246.096903
0.002821,14,15246.632693
0.004982,14,15247.162526
0.005269,14,15247.694562
0.004342,14,15248.226553
0.002879,14,15248.747374
0.005196,14,15249.279452
0.00348,14,15249.801081
0.003307,14,15250.330827
0.004199,14,15250.852331
0.004229,14,15251.384262
0.003164,14,15251.893023
0.002098,14,15252.425186
0.004832,14,15252.950071
0.002942,14,15253.481568
0.005939,14,15254.025728
0.005524,14,15254.557824
0.002944,14,15255.077477
0.004832,14,15255.608667
0.002681,14,15256.139976
0.002509,14,15256.665955
0.007507,14,15257.173295
0.003889,14,15257.699936
0.00397,14,15258.213642
0.003403,14,15258.740803
0.004589,14,15259.268552
0.004511,14,15259.802017
0.006229,14,15260.31965
0.005993,14,15260.844964
0.003371,14,15261.370727
0.003141,14,15261.905483
0.003487,14,15262.432164
0.006255,14,15262.966892
0.005814,14,15263.489408
0.00318,14,15264.028478
0.002743,14,15264.555068
0.003687,14,15265.093248
0.006394,14,15265.599918
0.003467,14,15266.138972
0.003163,14,15266.680973
0.003573,14,15267.204959
0.002735,14,15267.736199
0.004763,14,15268.276117
0.004412,14,15268.808223
0.005047,14,15269.35017
0.004386,14,15269.882701
0.00454,14,15270.39415
0.003067,14,15270.92411
0.004529,14,15271.454128
0.003956,14,15271.98329
0.003406,14,15272.514904
0.00304,14,15273.055287
0.005361,14,15273.56679
0.002165,14,15274.103595
0.002939,14,15274.637402
0.002415,14,15275.183115
0.006171,14,15275.696311
0.003897,14,15276.226424
0.004494,14,15276.760067
0.003411,14,15277.28819
0.005976,14,15277.813801
0.003898,14,15278.352576
0.003767,14,15278.880754
0.003769,14,15279.406553
0.00583,14,15279.922256
0.002966,14,15280.45835
0.006218,14,15280.993605
0.005709,14,15281.538486
0.003784,14,15282.083195
0.003268,14,15282.6157
0.004513,14,15283.155612
0.007438,14,15283.688221
0.008177,14,15284.215084
0.002074,14,15284.772902
0.004276,14,15285.329223
0.004214,14,15285.863523
0.003438,14,15286.399197
0.002692,14,15286.95071
0.006916,14,15287.502662
0.003111,14,15288.083897
0.003191,14,15288.649657
0.003563,14,15289.249185
0.00544,14,15289.848155
0.003231,14,15290.456694
0.005284,14,15291.023342
0.005135,14,15291.587343
0.003286,14,15292.161946
0.004167,14,15292.718795
0.002359,14,15293.259803
0.004792,14,15293.779126
0.002343,14,15294.296125
0.004164,14,15294.823334
0.003469,14,15295.349099
0.004747,14,15295.910676
0.004789,14,15296.464665
0.004672,14,15297.019442
0.005159,14,15297.548256
0.004324,14,15298.083475
0.004109,14,15298.705426
0.003033,14,15299.274109
0.005591,14,15299.828746
0.00561,14,15300.365973
0.004465,14,15300.910583
0.003126,14,15301.455589
0.002706,14,15302.007591
0.003535,14,15302.57177
0.004835,14,15303.123
0.005113,14,15303.685339
0.003361,14,15304.241074
0.004978,14,15304.781522
0.003871,14,15305.338976
0.003408,14,15305.874889
0.005044,14,15306.43505
0.005741,14,15306.999868
0.003965,14,15307.576817
0.00296,14,15308.126201
0.004886,14,15308.666706
0.002377,14,15309.212919
0.002848,14,15309.762616
0.003265,14,15310.319396
0.004138,14,15310.869056
0.002817,14,15311.41076
0.003441,14,15311.954784
0.003705,14,15312.500731
0.005596,14,15313.055323
0.003712,14,15313.618801
0.005244,14,15314.187315
0.007131,14,15314.722452
0.00339,14,15315.272208
0.003072,14,15315.822633
0.003657,14,15316.366364
0.003277,14,15316.955813
0.00344,14,15317.529495
0.002291,14,15318.119123
0.003492,14,15318.679078
0.002162,14,15319.270082
0.002327,14,15319.803961
0.005636,14,15320.396877
0.002643,14,15320.973127
0.004493,14,15321.511578
0.003089,14,15322.080024
0.005032,14,15322.6222
0.007585,14,15323.169161
0.004402,14,15323.728454
0.005772,14,15324.280509
0.004591,14,15324.848855
0.003371,14,15325.398898
0.003878,14,15325.940906
0.003459,14,15326.477644
0.002861,14,15327.027742
0.006736,14,15327.572345
0.007111,14,15328.12492
0.003754,14,15328.696521
0.00386,14,15329.29784
0.002756,14,15329.892611
0.003381,14,15330.485733
0.001908,14,15331.08738
0.003115,14,15331.732323
0.005169,14,15332.29563
0.003195,14,15332.88514
0.00589,14,15333.485634
0.003641,14,15334.046752
0.003422,14,15334.604591
0.004305,14,15335.153191
0.006357,14,15335.705364
0.005044,14,15336.26992
0.001515,14,15336.833331
0.003075,14,15337.392365
0.005722,14,15337.954361
0.003859,14,15338.490292
0.003172,14,15339.061263
0.005784,14,15339.611333
0.005028,14,15340.159414
0.00326,14,15340.718256
0.003576,14,15341.27034
0.003031,14,15341.830793
0.002861,14,15342.36353
0.003351,14,15342.903738
0.003266,14,15343.456405
0.003451,14,15344.015848
0.003878,14,15344.569937
0.003956,14,15345.156873
0.004488,14,15345.749812
0.003527,14,15346.325292
0.002436,14,15346.925725
0.00258,14,15347.463996
0.003725,14,15348.049831
0.004984,14,15348.625867
0.00425,14,15349.164299
0.003137,14,15349.702522
0.0041,14,15350.252728
0.002781,14,15350.80062
0.003201,14,15351.337109
0.002995,14,15351.892579
0.003697,14,15352.43504
0.00424,14,15352.972754
0.003355,14,15353.488984
0.003325,14,15354.01024
0.004653,14,15354.540253
0.002361,14,15355.072482
0.002686,14,15355.616629
0.003413,14,15356.170675
0.00235,14,15356.703277
0.003479,14,15357.25312
0.006882,14,15357.801202
0.003865,14,15358.342844
0.004304,14,15358.881319
0.005698,14,15359.423651
0.003603,14,15359.973942
0.004333,14,15360.524444
0.003216,14,15361.074086
0.004415,14,15361.607664
0.004539,14,15362.15407
0.005014,14,15362.70201
0.007286,14,15363.246423
0.003639,14,15363.795985
0.003838,14,15364.314309
0.003181,14,15364.864894
0.002557,14,15365.396858
0.004832,14,15365.948374
0.004934,14,15366.497364
0.003411,14,15367.05726
0.005111,14,15367.607176
0.002243,14,15368.153982
0.004713,14,15368.686226
0.003304,14,15369.239671
0.002318,14,15369.787427
0.002328,14,15370.357332
0.004067,14,15370.93213
0.003047,14,15371.49334
0.0038,14,15372.091064
0.00509,14,15372.709504
0.004525,14,15373.301826
0.003413,14,15373.871959
0.003268,14,15374.442072
0.003117,14,15374.99207
0.005858,14,15375.562168
0.004846,14,15376.123989
0.004836,14,15376.688456
0.003378,14,15377.258248
0.003111,14,15377.818534
0.004028,14,15378.367637
0.004543,14,15378.930315
0.003582,14,15379.467542
0.004938,14,15380.033972
0.002921,14,15380.584954
0.006395,14,15381.123456
0.002836,14,15381.672582
0.004431,14,15382.239578
0.005227,14,15382.813793
0.004044,14,15383.35383
0.00354,14,15383.901175
0.003787,14,15384.459143
0.004693,14,15385.007149
0.003754,14,15385.565479
0.003568,14,15386.111027
0.003357,14,15386.666575
0.003871,14,15387.225432
0.005569,14,15387.799723
0.003533,14,15388.351459
0.005936,14,15388.909455
0.004455,14,15389.463524
0.00289,14,15390.026381
0.002995,14,15390.557909
0.00448,14,15391.116404
0.00503,14,15391.688504
0.003192,14,15392.233385
0.005496,14,15392.767591
0.004729,14,15393.316998
0.00791,14,15393.863079
0.00463,14,15394.409433
0.004089,14,15394.949571
0.004837,14,15395.504495
0.00362,14,15396.057122
0.004748,14,15396.606447
0.002971,14,15397.167605
0.004236,14,15397.713503
0.003458,14,15398.27054
0.00494,14,15398.803925
0.002118,14,15399.365478
0.006644,14,15399.908383
0.004759,14,15400.459548
0.004001,14,15401.013389
0.005079,14,15401.555472
0.002454,14,15402.139491
0.004711,14,15402.704983
0.00227,14,15403.264989
0.002236,14,15403.835594
0.002112,14,15404.38897
0.00417,14,15404.945529
0.005497,14,15405.500041
0.004238,14,15406.055502
0.004838,14,15406.631567
0.002886,14,15407.196606
0.004684,14,15407.808182
0.004607,14,15408.384519
0.00293,14,15408.986035
